song,artist,this_week,last_week,peak_position,weeks_on_chart,mbid,danceability,genre,gender,mood,instrumental,bpm,key,loudness,mood_happy
The Search,NF,70,,70,1,15ee39d8-5d80-40d5-8779-cba9ee35e226,danceable,rhy,female,aggressive,voice,119.982345581,D,0.279247432947,not_happy
Sanguine Paradise,Lil Uzi Vert,71,65.0,28,8,dc31586e-3785-42f3-8a0e-5a885fe6b6a5,danceable,rhy,female,not_aggressive,voice,134.883071899,A,0.833666324615,not_happy
Before I Let Go,Beyonce,72,69.0,65,7,cb6e819a-ce5c-4f70-b32b-f60ed4401604,danceable,pop,female,not_aggressive,instrumental,102.958877563,A#,0.937182247639,not_happy
Put A Date On It,Yo Gotti Featuring Lil Baby,73,66.0,46,19,87953dbb-e60e-4582-9f9c-93ba28ceff3d,danceable,hip,female,not_aggressive,voice,129.882110596,A,0.90272384882,happy
All To Myself,Dan + Shay,75,83.0,75,5,e8d126c1-d46c-438c-be92-ed3406e91d24,danceable,pop,male,not_aggressive,voice,95.0159454346,C#,0.880275249481,not_happy
Big Ole Freak,Megan Thee Stallion,77,71.0,65,9,8b67f6cc-d637-4ba5-9160-fcc0997981eb,danceable,hip,female,not_aggressive,voice,142.977676392,A#,0.857419073582,not_happy
Isis,Joyner Lucas Featuring Logic,79,59.0,59,2,290d69ad-5290-474d-bcde-36235966e931,danceable,roc,female,aggressive,instrumental,105.447601318,B,0.814162433147,not_happy
Talk You Out Of It,Florida Georgia Line,81,78.0,77,16,0051dafd-d42c-4809-9769-e65470ab3690,danceable,pop,male,not_aggressive,voice,119.985923767,E,0.892646491528,happy
Shotta Flow,NLE Choppa,82,84.0,81,7,286c68bb-66a8-4b8b-b850-1a3c72762af7,danceable,hip,female,not_aggressive,voice,120.111732483,A#,0.770028114319,not_happy
Robbery,Juice WRLD,87,87.0,27,16,f13e6235-1579-452c-ba1e-f4d365abc7f1,danceable,rhy,female,not_aggressive,voice,80.0631942749,D,0.741628170013,happy
Rearview Town,Jason Aldean,88,97.0,88,2,c674c4a2-aab4-401b-b763-225b55485908,danceable,roc,male,not_aggressive,instrumental,142.08555603,F#,0.928611218929,not_happy
Baila Baila Baila,Ozuna x Daddy Yankee x J Balvin x Farruko x Anuel AA,89,85.0,69,6,f16be69a-9a11-4b69-ad39-11a5c369c1e9,danceable,rhy,female,not_aggressive,instrumental,100.013969421,A,0.927577674389,not_happy
Ran$om,Lil Tecca,93,,93,1,6a4be581-37be-45d9-9b14-522b7f0dd183,danceable,pop,female,not_aggressive,voice,89.8520202637,A#,0.839504361153,not_happy
Te Robare,Nicky Jam X Ozuna,96,95.0,95,4,285cb076-2586-4cf9-8167-9e52ee855548,danceable,rhy,female,not_aggressive,instrumental,87.9315109253,F,0.94000518322,happy
Raised On Country,Chris Young,97,,97,1,f302bbab-713d-4a98-81a5-c98ac879789d,danceable,roc,male,not_aggressive,voice,147.926177979,D,0.916578888893,happy
Bacc At It Again,"Yella Beezy, Gucci Mane & Quavo",98,94.0,94,2,17647ef4-1e00-4920-9276-d2f1dce9e4f6,danceable,hip,female,not_aggressive,voice,135.989089966,A#,0.945215702057,happy
Night Shift,Jon Pardi,100,88.0,56,16,9fb54cc1-10b2-46ac-8951-c43e46c3e122,danceable,roc,male,not_aggressive,voice,95.992805481,D,0.935464859009,happy
Old Town Road,Lil Nas X Featuring Billy Ray Cyrus,1,1.0,1,15,1f3d90c6-b7d0-4a59-9898-4ca4645308ae,not_danceable,roc,female,aggressive,voice,89.4994506836,E,0.961428880692,happy
Sunflower (Spider-Man: Into The Spider-Verse),Post Malone & Swae Lee,7,7.0,1,34,b6df9d04-2303-4ec7-a416-367b06a026cb,danceable,pop,female,not_aggressive,voice,89.8964920044,D,0.897321462631,happy
Pop Out,Polo G Featuring Lil Tjay,11,22.0,11,12,a37c9b63-906b-447d-bb66-c42ac45e1489,danceable,hip,female,not_aggressive,voice,83.9210205078,A#,0.922618806362,happy
If I Can't Have You,Shawn Mendes,12,14.0,2,6,6dd2d92e-90f0-4f23-aab6-87316a653b4f,danceable,rhy,male,not_aggressive,instrumental,120.9034729,A,0.940785050392,not_happy
Sweet But Psycho,Ava Max,13,10.0,10,26,f9b48b9e-fee4-4bff-8b50-646aca297b80,danceable,pop,female,not_aggressive,voice,132.953552246,C#,0.880677103996,happy
ME!,Taylor Swift Featuring Brendon Urie,14,11.0,2,8,26359b00-81fa-4f04-bcb5-d1f3955e72e7,danceable,pop,male,not_aggressive,voice,90.9808654785,F,0.97845607996,happy
Without Me,Halsey,15,12.0,1,36,888bb953-61ed-45e8-9c4f-33c3346dc16f,danceable,rhy,female,not_aggressive,voice,135.955062866,F#,0.790792047977,not_happy
Happier,Marshmello & Bastille,18,18.0,2,43,ff183df7-8234-4cae-93bd-ee4a0d0bd709,not_danceable,cla,female,not_aggressive,instrumental,99.5504302979,G,0.633028209209,not_happy
God's Country,Blake Shelton,19,19.0,19,11,e0287d0e-9d09-4ced-9434-fb9c27d7d17d,danceable,pop,male,aggressive,instrumental,139.890838623,F,0.922444462776,not_happy
Whiskey Glasses,Morgan Wallen,20,20.0,17,15,fac61a09-4c85-4583-8786-ad7c41b00c48,danceable,roc,male,not_aggressive,voice,150.107376099,F#,0.960179388523,happy
High Hopes,Panic! At The Disco,21,23.0,4,45,c1296fc9-08d8-4c4b-af8b-d92da5397850,danceable,pop,male,aggressive,voice,163.938995361,A#,0.913865327835,happy
The London,"Young Thug, J. Cole & Travis Scott",24,17.0,12,3,94853b83-5992-4744-a87b-d949b31cf775,danceable,rhy,male,not_aggressive,voice,97.9715652466,F,0.86017781496,not_happy
Middle Child,J. Cole,25,25.0,4,21,3f6861eb-7173-43e3-bd3b-242ab94fcde2,danceable,rhy,female,not_aggressive,voice,123.900672913,A#,0.790315449238,not_happy
Act Up,City Girls,26,28.0,26,15,d6ebc3b9-7ad9-400f-8d46-ff7c1e76e2dd,danceable,hip,female,not_aggressive,instrumental,96.9854125977,C,0.773581385612,not_happy
Pure Water,Mustard & Migos,29,30.0,23,20,775b2382-638a-4bf8-bc72-1e838cd16fd5,danceable,rhy,female,not_aggressive,voice,101.001426697,F,0.91426050663,not_happy
EARFQUAKE,"Tyler, The Creator",30,27.0,13,4,b9648e9e-e8b9-4db1-943e-eb1f6db72257,danceable,rhy,female,not_aggressive,voice,155.741531372,D,0.721960663795,not_happy
"Hey Look Ma, I Made It",Panic! At The Disco,31,39.0,31,9,057c8042-8030-4070-b01b-b11b00817a0d,not_danceable,pop,male,not_aggressive,voice,108.025169373,A#,0.916709542274,not_happy
Speechless,Dan + Shay,33,48.0,24,25,7230a157-87d2-4242-868a-9b1d3253e392,danceable,pop,male,not_aggressive,voice,135.915725708,F#,0.673207223415,not_happy
Rumor,Lee Brice,36,37.0,36,14,8d9c5da7-09a9-4b76-b6d9-23b314399416,not_danceable,rhy,female,not_aggressive,voice,140.90145874,A,0.71574473381,not_happy
"Break Up With Your Girlfriend, I'm Bored",Ariana Grande,37,31.0,2,18,f9223f2d-9dda-47b6-b924-ae83c861cab9,danceable,rhy,female,not_aggressive,voice,84.8844680786,A#,0.928631603718,not_happy
Look What God Gave Her,Thomas Rhett,39,32.0,32,15,f07c7c8e-3f9b-4e11-b2cf-b9e59e211746,danceable,pop,male,not_aggressive,voice,112.852073669,D,0.949565172195,not_happy
Look Back At It,A Boogie Wit da Hoodie,40,33.0,27,27,c8374c1a-8c6f-4f45-9b4e-59187679b983,danceable,rhy,female,not_aggressive,voice,95.6127243042,D#,0.865969896317,not_happy
When The Party's Over,Billie Eilish,42,44.0,29,31,ba7a88da-f864-4ead-9a63-36f92d10de46,not_danceable,rhy,female,not_aggressive,voice,123.452804565,A,0.0136189134791,not_happy
Nightmare,Halsey,43,36.0,15,4,7ea8826d-436c-420f-943d-ceb3d0c20892,danceable,pop,female,not_aggressive,voice,146.074478149,A,0.714864552021,not_happy
Press,Cardi B,47,16.0,16,2,0b0b41ea-51de-4bb8-86c9-7039aff48faf,danceable,rhy,female,not_aggressive,voice,133.697784424,A#,0.29250857234,not_happy
Close Friends,Lil Baby,48,49.0,28,33,d3290ee1-9e64-4f0d-a9f7-97ef42b9708a,danceable,rhy,female,not_aggressive,voice,161.576705933,A#,0.807025194168,not_happy
Cross Me,Ed Sheeran Featuring Chance The Rapper & PnB Rock,49,46.0,34,3,8380f596-7433-4aae-86e1-d3a108c85b74,danceable,roc,female,aggressive,voice,172.265365601,A,0.975528240204,not_happy
Clout,Offset Featuring Cardi B,53,55.0,39,10,c3e5ade3-fbdf-496c-b317-f2e841f0e871,not_danceable,pop,female,not_aggressive,instrumental,82.9809570312,G#,0.884508013725,not_happy
Walk Me Home,P!nk,57,52.0,49,15,0fce262b-e642-4444-b709-cde62dc680b3,not_danceable,pop,male,not_aggressive,voice,178.205947876,D,0.894077718258,happy
Bury A Friend,Billie Eilish,58,53.0,14,20,fedfbc44-559b-4676-ac8b-35fbebb0400f,not_danceable,jaz,female,not_aggressive,voice,125.839836121,G,0.478607833385,not_happy
Even Though I'm Leaving,Luke Combs,62,,62,1,f83d1c45-322a-4337-a57a-1a23a93e4eea,not_danceable,pop,male,not_aggressive,voice,155.488693237,D,0.90295112133,happy
Easier,5 Seconds Of Summer,63,63.0,48,3,25597f61-a704-4c93-84b7-067812cbc6a1,danceable,rhy,female,not_aggressive,instrumental,87.826210022,F,0.857754409313,not_happy
Ran$om,Lil Tecca,65,93.0,65,2,6a4be581-37be-45d9-9b14-522b7f0dd183,danceable,pop,female,not_aggressive,voice,89.8520202637,A#,0.839504361153,not_happy
Rearview Town,Jason Aldean,68,88.0,68,3,c674c4a2-aab4-401b-b763-225b55485908,danceable,roc,male,not_aggressive,instrumental,142.08555603,F#,0.928611218929,not_happy
Callaita,Bad Bunny & Tainy,69,,69,1,3f288b3a-3270-4984-9638-201c4d6754d3,danceable,rhy,male,not_aggressive,voice,87.7952270508,D,0.871781170368,not_happy
All To Myself,Dan + Shay,71,75.0,71,6,e8d126c1-d46c-438c-be92-ed3406e91d24,danceable,pop,male,not_aggressive,voice,95.0159454346,C#,0.880275249481,not_happy
Before I Let Go,Beyonce,73,72.0,65,8,cb6e819a-ce5c-4f70-b32b-f60ed4401604,danceable,pop,female,not_aggressive,instrumental,102.958877563,A#,0.937182247639,not_happy
Sanguine Paradise,Lil Uzi Vert,76,71.0,28,9,dc31586e-3785-42f3-8a0e-5a885fe6b6a5,danceable,rhy,female,not_aggressive,voice,134.883071899,A,0.833666324615,not_happy
Talk You Out Of It,Florida Georgia Line,78,81.0,77,17,0051dafd-d42c-4809-9769-e65470ab3690,danceable,pop,male,not_aggressive,voice,119.985923767,E,0.892646491528,happy
Put A Date On It,Yo Gotti Featuring Lil Baby,79,73.0,46,20,87953dbb-e60e-4582-9f9c-93ba28ceff3d,danceable,hip,female,not_aggressive,voice,129.882110596,A,0.90272384882,happy
Love Ain't,Eli Young Band,80,68.0,50,9,00b87afb-f39f-430a-b22e-85a261468e21,danceable,roc,male,not_aggressive,voice,98.0459060669,E,0.898925483227,happy
Shotta Flow,NLE Choppa,81,82.0,81,8,286c68bb-66a8-4b8b-b850-1a3c72762af7,danceable,hip,female,not_aggressive,voice,120.111732483,A#,0.770028114319,not_happy
Big Ole Freak,Megan Thee Stallion,86,77.0,65,10,8b67f6cc-d637-4ba5-9160-fcc0997981eb,danceable,hip,female,not_aggressive,voice,142.977676392,A#,0.857419073582,not_happy
Please Tell Me,Future,87,,87,1,72d9d273-21b8-41f7-ac01-5b08c75b99b6,danceable,rhy,female,not_aggressive,voice,143.892379761,A#,0.96005398035,not_happy
Raised On Country,Chris Young,90,97.0,90,2,f302bbab-713d-4a98-81a5-c98ac879789d,danceable,roc,male,not_aggressive,voice,147.926177979,D,0.916578888893,happy
Te Robare,Nicky Jam X Ozuna,91,96.0,91,5,285cb076-2586-4cf9-8167-9e52ee855548,danceable,rhy,female,not_aggressive,instrumental,87.9315109253,F,0.94000518322,happy
Amor Genuino,Ozuna,92,,92,1,116713e4-1a81-4c69-96cc-6255ba8b7c6e,not_danceable,cla,female,not_aggressive,voice,88.0170593262,F#,0.758036971092,not_happy
Bacc At It Again,"Yella Beezy, Gucci Mane & Quavo",94,98.0,94,3,17647ef4-1e00-4920-9276-d2f1dce9e4f6,danceable,hip,female,not_aggressive,voice,135.989089966,A#,0.945215702057,happy
Robbery,Juice WRLD,96,87.0,27,17,f13e6235-1579-452c-ba1e-f4d365abc7f1,danceable,rhy,female,not_aggressive,voice,80.0631942749,D,0.741628170013,happy
Baila Baila Baila,Ozuna x Daddy Yankee x J Balvin x Farruko x Anuel AA,97,89.0,69,7,f16be69a-9a11-4b69-ad39-11a5c369c1e9,danceable,rhy,female,not_aggressive,instrumental,100.013969421,A,0.927577674389,not_happy
Otro Trago,"Sech, Darell, Nicky Jam, Ozuna & Anuel AA",100,,100,1,6b048c69-73cf-4229-9006-0112dbea4adf,danceable,rhy,female,not_aggressive,instrumental,87.9576950073,F,0.948481440544,not_happy
Old Town Road,Lil Nas X Featuring Billy Ray Cyrus,1,1.0,1,16,1f3d90c6-b7d0-4a59-9898-4ca4645308ae,not_danceable,roc,female,aggressive,voice,89.4994506836,E,0.961428880692,happy
Money In The Grave,Drake Featuring Rick Ross,7,,7,1,63b31e5c-df3f-4900-9d86-ebf31f753102,danceable,rhy,female,not_aggressive,voice,100.305137634,A#,0.882453560829,not_happy
Sunflower (Spider-Man: Into The Spider-Verse),Post Malone & Swae Lee,11,7.0,1,35,b6df9d04-2303-4ec7-a416-367b06a026cb,danceable,pop,female,not_aggressive,voice,89.8964920044,D,0.897321462631,happy
If I Can't Have You,Shawn Mendes,13,12.0,2,7,6dd2d92e-90f0-4f23-aab6-87316a653b4f,danceable,rhy,male,not_aggressive,instrumental,120.9034729,A,0.940785050392,not_happy
ME!,Taylor Swift Featuring Brendon Urie,15,14.0,2,9,26359b00-81fa-4f04-bcb5-d1f3955e72e7,danceable,pop,male,not_aggressive,voice,90.9808654785,F,0.97845607996,happy
Without Me,Halsey,16,15.0,1,37,888bb953-61ed-45e8-9c4f-33c3346dc16f,danceable,rhy,female,not_aggressive,voice,135.955062866,F#,0.790792047977,not_happy
Sweet But Psycho,Ava Max,17,13.0,10,27,f9b48b9e-fee4-4bff-8b50-646aca297b80,danceable,pop,female,not_aggressive,voice,132.953552246,C#,0.880677103996,happy
Pop Out,Polo G Featuring Lil Tjay,18,11.0,11,13,a37c9b63-906b-447d-bb66-c42ac45e1489,danceable,hip,female,not_aggressive,voice,83.9210205078,A#,0.922618806362,happy
Happier,Marshmello & Bastille,20,18.0,2,44,ff183df7-8234-4cae-93bd-ee4a0d0bd709,not_danceable,cla,female,not_aggressive,instrumental,99.5504302979,G,0.633028209209,not_happy
God's Country,Blake Shelton,21,19.0,19,12,e0287d0e-9d09-4ced-9434-fb9c27d7d17d,danceable,pop,male,aggressive,instrumental,139.890838623,F,0.922444462776,not_happy
Whiskey Glasses,Morgan Wallen,22,20.0,17,16,fac61a09-4c85-4583-8786-ad7c41b00c48,danceable,roc,male,not_aggressive,voice,150.107376099,F#,0.960179388523,happy
High Hopes,Panic! At The Disco,23,21.0,4,46,c1296fc9-08d8-4c4b-af8b-d92da5397850,danceable,pop,male,aggressive,voice,163.938995361,A#,0.913865327835,happy
"Hey Look Ma, I Made It",Panic! At The Disco,24,31.0,24,10,057c8042-8030-4070-b01b-b11b00817a0d,not_danceable,pop,male,not_aggressive,voice,108.025169373,A#,0.916709542274,not_happy
Rumor,Lee Brice,25,36.0,25,15,8d9c5da7-09a9-4b76-b6d9-23b314399416,not_danceable,rhy,female,not_aggressive,voice,140.90145874,A,0.71574473381,not_happy
The London,"Young Thug, J. Cole & Travis Scott",26,24.0,12,4,94853b83-5992-4744-a87b-d949b31cf775,danceable,rhy,male,not_aggressive,voice,97.9715652466,F,0.86017781496,not_happy
Middle Child,J. Cole,30,25.0,4,22,3f6861eb-7173-43e3-bd3b-242ab94fcde2,danceable,rhy,female,not_aggressive,voice,123.900672913,A#,0.790315449238,not_happy
Act Up,City Girls,32,26.0,26,16,d6ebc3b9-7ad9-400f-8d46-ff7c1e76e2dd,danceable,hip,female,not_aggressive,instrumental,96.9854125977,C,0.773581385612,not_happy
Pure Water,Mustard & Migos,33,29.0,23,21,775b2382-638a-4bf8-bc72-1e838cd16fd5,danceable,rhy,female,not_aggressive,voice,101.001426697,F,0.91426050663,not_happy
Omerta,Drake,35,,35,1,59d0cfbe-276d-4bef-beb1-098253bca51f,danceable,hip,male,not_aggressive,voice,81.952255249,A,0.964459180832,happy
EARFQUAKE,"Tyler, The Creator",36,30.0,13,5,b9648e9e-e8b9-4db1-943e-eb1f6db72257,danceable,rhy,female,not_aggressive,voice,155.741531372,D,0.721960663795,not_happy
Look What God Gave Her,Thomas Rhett,37,39.0,32,16,f07c7c8e-3f9b-4e11-b2cf-b9e59e211746,danceable,pop,male,not_aggressive,voice,112.852073669,D,0.949565172195,not_happy
Look Back At It,A Boogie Wit da Hoodie,40,40.0,27,28,c8374c1a-8c6f-4f45-9b4e-59187679b983,danceable,rhy,female,not_aggressive,voice,95.6127243042,D#,0.865969896317,not_happy
"Break Up With Your Girlfriend, I'm Bored",Ariana Grande,41,37.0,2,19,f9223f2d-9dda-47b6-b924-ae83c861cab9,danceable,rhy,female,not_aggressive,voice,84.8844680786,A#,0.928631603718,not_happy
Speechless,Dan + Shay,43,33.0,24,26,7230a157-87d2-4242-868a-9b1d3253e392,danceable,pop,male,not_aggressive,voice,135.915725708,F#,0.673207223415,not_happy
Nightmare,Halsey,44,43.0,15,5,7ea8826d-436c-420f-943d-ceb3d0c20892,danceable,pop,female,not_aggressive,voice,146.074478149,A,0.714864552021,not_happy
When The Party's Over,Billie Eilish,45,42.0,29,32,ba7a88da-f864-4ead-9a63-36f92d10de46,not_danceable,rhy,female,not_aggressive,voice,123.452804565,A,0.0136189134791,not_happy
Cross Me,Ed Sheeran Featuring Chance The Rapper & PnB Rock,46,49.0,34,4,8380f596-7433-4aae-86e1-d3a108c85b74,danceable,roc,female,aggressive,voice,172.265365601,A,0.975528240204,not_happy
Ran$om,Lil Tecca,52,65.0,52,3,6a4be581-37be-45d9-9b14-522b7f0dd183,danceable,pop,female,not_aggressive,voice,89.8520202637,A#,0.839504361153,not_happy
Walk Me Home,P!nk,55,57.0,49,16,0fce262b-e642-4444-b709-cde62dc680b3,not_danceable,pop,male,not_aggressive,voice,178.205947876,D,0.894077718258,happy
Clout,Offset Featuring Cardi B,58,53.0,39,11,c3e5ade3-fbdf-496c-b317-f2e841f0e871,not_danceable,pop,female,not_aggressive,instrumental,82.9809570312,G#,0.884508013725,not_happy
Press,Cardi B,60,47.0,16,3,0b0b41ea-51de-4bb8-86c9-7039aff48faf,danceable,rhy,female,not_aggressive,voice,133.697784424,A#,0.29250857234,not_happy
Easier,5 Seconds Of Summer,62,63.0,48,4,25597f61-a704-4c93-84b7-067812cbc6a1,danceable,rhy,female,not_aggressive,instrumental,87.826210022,F,0.857754409313,not_happy
All To Myself,Dan + Shay,66,71.0,66,7,e8d126c1-d46c-438c-be92-ed3406e91d24,danceable,pop,male,not_aggressive,voice,95.0159454346,C#,0.880275249481,not_happy
Shotta Flow,NLE Choppa,67,81.0,67,9,286c68bb-66a8-4b8b-b850-1a3c72762af7,danceable,hip,female,not_aggressive,voice,120.111732483,A#,0.770028114319,not_happy
Callaita,Bad Bunny & Tainy,68,69.0,68,2,3f288b3a-3270-4984-9638-201c4d6754d3,danceable,rhy,male,not_aggressive,voice,87.7952270508,D,0.871781170368,not_happy
Rearview Town,Jason Aldean,69,68.0,68,4,c674c4a2-aab4-401b-b763-225b55485908,danceable,roc,male,not_aggressive,instrumental,142.08555603,F#,0.928611218929,not_happy
Before I Let Go,Beyonce,72,73.0,65,9,cb6e819a-ce5c-4f70-b32b-f60ed4401604,danceable,pop,female,not_aggressive,instrumental,102.958877563,A#,0.937182247639,not_happy
Talk You Out Of It,Florida Georgia Line,73,78.0,73,18,0051dafd-d42c-4809-9769-e65470ab3690,danceable,pop,male,not_aggressive,voice,119.985923767,E,0.892646491528,happy
Sanguine Paradise,Lil Uzi Vert,78,76.0,28,10,dc31586e-3785-42f3-8a0e-5a885fe6b6a5,danceable,rhy,female,not_aggressive,voice,134.883071899,A,0.833666324615,not_happy
Sanctuary,Joji,80,,80,1,a7aa28c6-9db9-43ff-baf8-f8d5b6874379,danceable,rhy,female,not_aggressive,instrumental,166.085372925,C#,0.826954066753,not_happy
Otro Trago,"Sech, Darell, Nicky Jam, Ozuna & Anuel AA",81,100.0,81,2,6b048c69-73cf-4229-9006-0112dbea4adf,danceable,rhy,female,not_aggressive,instrumental,87.9576950073,F,0.948481440544,not_happy
Raised On Country,Chris Young,83,90.0,83,3,f302bbab-713d-4a98-81a5-c98ac879789d,danceable,roc,male,not_aggressive,voice,147.926177979,D,0.916578888893,happy
Love Ain't,Eli Young Band,85,80.0,50,10,00b87afb-f39f-430a-b22e-85a261468e21,danceable,roc,male,not_aggressive,voice,98.0459060669,E,0.898925483227,happy
Bacc At It Again,"Yella Beezy, Gucci Mane & Quavo",87,94.0,87,4,17647ef4-1e00-4920-9276-d2f1dce9e4f6,danceable,hip,female,not_aggressive,voice,135.989089966,A#,0.945215702057,happy
Wake Up,Travis Scott,89,,30,3,7a68ab7b-a148-4917-882d-dea45d3de0a4,danceable,rhy,female,not_aggressive,voice,148.931900024,B,0.674654066563,not_happy
Big Ole Freak,Megan Thee Stallion,93,86.0,65,11,8b67f6cc-d637-4ba5-9160-fcc0997981eb,danceable,hip,female,not_aggressive,voice,142.977676392,A#,0.857419073582,not_happy
Te Robare,Nicky Jam X Ozuna,94,91.0,91,6,285cb076-2586-4cf9-8167-9e52ee855548,danceable,rhy,female,not_aggressive,instrumental,87.9315109253,F,0.94000518322,happy
Baila Baila Baila,Ozuna x Daddy Yankee x J Balvin x Farruko x Anuel AA,96,97.0,69,8,f16be69a-9a11-4b69-ad39-11a5c369c1e9,danceable,rhy,female,not_aggressive,instrumental,100.013969421,A,0.927577674389,not_happy
Robbery,Juice WRLD,98,96.0,27,18,f13e6235-1579-452c-ba1e-f4d365abc7f1,danceable,rhy,female,not_aggressive,voice,80.0631942749,D,0.741628170013,happy
The Ones That Didn't Make It Back Home,Justin Moore,100,,100,1,2038d56a-d59b-41fb-8912-c98be8249afc,danceable,roc,male,not_aggressive,voice,138.038726807,D#,0.931264281273,not_happy
Old Town Road,Lil Nas X Featuring Billy Ray Cyrus,1,1.0,1,17,1f3d90c6-b7d0-4a59-9898-4ca4645308ae,not_danceable,roc,female,aggressive,voice,89.4994506836,E,0.961428880692,happy
Senorita,Shawn Mendes & Camila Cabello,2,,2,1,2388d3c6-50f0-4cd5-a20a-8b68ac9a2621,danceable,dan,male,not_aggressive,instrumental,129.943710327,A,0.859284818172,not_happy
Money In The Grave,Drake Featuring Rick Ross,8,7.0,7,2,63b31e5c-df3f-4900-9d86-ebf31f753102,danceable,rhy,female,not_aggressive,voice,100.305137634,A#,0.882453560829,not_happy
Sunflower (Spider-Man: Into The Spider-Verse),Post Malone & Swae Lee,12,11.0,1,36,b6df9d04-2303-4ec7-a416-367b06a026cb,danceable,pop,female,not_aggressive,voice,89.8964920044,D,0.897321462631,happy
If I Can't Have You,Shawn Mendes,14,13.0,2,8,6dd2d92e-90f0-4f23-aab6-87316a653b4f,danceable,rhy,male,not_aggressive,instrumental,120.9034729,A,0.940785050392,not_happy
Panini,Lil Nas X,16,,16,1,fa60c2aa-288c-4f23-846d-05ef9b4d22b7,danceable,dan,female,not_aggressive,instrumental,153.541397095,F,0.783972978592,not_happy
Without Me,Halsey,17,16.0,1,38,888bb953-61ed-45e8-9c4f-33c3346dc16f,danceable,rhy,female,not_aggressive,voice,135.955062866,F#,0.790792047977,not_happy
God's Country,Blake Shelton,18,21.0,18,13,e0287d0e-9d09-4ced-9434-fb9c27d7d17d,danceable,pop,male,aggressive,instrumental,139.890838623,F,0.922444462776,not_happy
Pop Out,Polo G Featuring Lil Tjay,19,18.0,11,14,a37c9b63-906b-447d-bb66-c42ac45e1489,danceable,hip,female,not_aggressive,voice,83.9210205078,A#,0.922618806362,happy
MEGATRON,Nicki Minaj,20,,20,1,1327b608-c616-409e-bec0-0f11a78a662f,danceable,rhy,female,not_aggressive,voice,93.960395813,C,0.900866448879,happy
Sweet But Psycho,Ava Max,21,17.0,10,28,f9b48b9e-fee4-4bff-8b50-646aca297b80,danceable,pop,female,not_aggressive,voice,132.953552246,C#,0.880677103996,happy
"Hey Look Ma, I Made It",Panic! At The Disco,24,24.0,24,11,057c8042-8030-4070-b01b-b11b00817a0d,not_danceable,pop,male,not_aggressive,voice,108.025169373,A#,0.916709542274,not_happy
Happier,Marshmello & Bastille,25,20.0,2,45,ff183df7-8234-4cae-93bd-ee4a0d0bd709,not_danceable,cla,female,not_aggressive,instrumental,99.5504302979,G,0.633028209209,not_happy
Rumor,Lee Brice,26,25.0,25,16,8d9c5da7-09a9-4b76-b6d9-23b314399416,not_danceable,rhy,female,not_aggressive,voice,140.90145874,A,0.71574473381,not_happy
Whiskey Glasses,Morgan Wallen,28,22.0,17,17,fac61a09-4c85-4583-8786-ad7c41b00c48,danceable,roc,male,not_aggressive,voice,150.107376099,F#,0.960179388523,happy
The London,"Young Thug, J. Cole & Travis Scott",30,26.0,12,5,94853b83-5992-4744-a87b-d949b31cf775,danceable,rhy,male,not_aggressive,voice,97.9715652466,F,0.86017781496,not_happy
ME!,Taylor Swift Featuring Brendon Urie,31,15.0,2,10,26359b00-81fa-4f04-bcb5-d1f3955e72e7,danceable,pop,male,not_aggressive,voice,90.9808654785,F,0.97845607996,happy
High Hopes,Panic! At The Disco,32,23.0,4,47,c1296fc9-08d8-4c4b-af8b-d92da5397850,danceable,pop,male,aggressive,voice,163.938995361,A#,0.913865327835,happy
Act Up,City Girls,34,32.0,26,17,d6ebc3b9-7ad9-400f-8d46-ff7c1e76e2dd,danceable,hip,female,not_aggressive,instrumental,96.9854125977,C,0.773581385612,not_happy
Middle Child,J. Cole,36,30.0,4,23,3f6861eb-7173-43e3-bd3b-242ab94fcde2,danceable,rhy,female,not_aggressive,voice,123.900672913,A#,0.790315449238,not_happy
Pure Water,Mustard & Migos,38,33.0,23,22,775b2382-638a-4bf8-bc72-1e838cd16fd5,danceable,rhy,female,not_aggressive,voice,101.001426697,F,0.91426050663,not_happy
Cross Me,Ed Sheeran Featuring Chance The Rapper & PnB Rock,39,46.0,34,5,8380f596-7433-4aae-86e1-d3a108c85b74,danceable,roc,female,aggressive,voice,172.265365601,A,0.975528240204,not_happy
Press,Cardi B,43,60.0,16,4,0b0b41ea-51de-4bb8-86c9-7039aff48faf,danceable,rhy,female,not_aggressive,voice,133.697784424,A#,0.29250857234,not_happy
Speechless,Dan + Shay,44,43.0,24,27,7230a157-87d2-4242-868a-9b1d3253e392,danceable,pop,male,not_aggressive,voice,135.915725708,F#,0.673207223415,not_happy
EARFQUAKE,"Tyler, The Creator",46,36.0,13,6,b9648e9e-e8b9-4db1-943e-eb1f6db72257,danceable,rhy,female,not_aggressive,voice,155.741531372,D,0.721960663795,not_happy
Look Back At It,A Boogie Wit da Hoodie,47,40.0,27,29,c8374c1a-8c6f-4f45-9b4e-59187679b983,danceable,rhy,female,not_aggressive,voice,95.6127243042,D#,0.865969896317,not_happy
Shotta Flow,NLE Choppa,48,67.0,48,10,286c68bb-66a8-4b8b-b850-1a3c72762af7,danceable,hip,female,not_aggressive,voice,120.111732483,A#,0.770028114319,not_happy
"Break Up With Your Girlfriend, I'm Bored",Ariana Grande,49,41.0,2,20,f9223f2d-9dda-47b6-b924-ae83c861cab9,danceable,rhy,female,not_aggressive,voice,84.8844680786,A#,0.928631603718,not_happy
