song,artist,this_week,last_week,peak_position,weeks_on_chart,mbid,danceability,genre,gender,mood,instrumental,bpm,key,loudness,mood_happy
This Girl Is A Woman Now,Gary Puckett And The Union Gap,11,12.0,11,7,d604d287-0808-415e-b021-7615f1ab8db4,not_danceable,rhy,male,not_aggressive,voice,102.503097534,F,0.838314712048,happy
I'll Never Fall In Love Again,Tom Jones,12,8.0,6,18,f313dd05-237b-4544-a664-de87a719e605,not_danceable,rhy,female,not_aggressive,voice,147.800964355,E,0.772511422634,happy
Get Together,The Youngbloods,13,13.0,5,23,a4b97c87-47c3-4be0-8ba9-64e4a9ffc7c5,not_danceable,rhy,female,not_aggressive,instrumental,103.922958374,F#,0.74026465416,not_happy
A Boy Named Sue,Johnny Cash,17,11.0,2,11,343cb779-4412-41cf-90f6-033de2ab0179,not_danceable,rhy,male,not_aggressive,voice,101.847099304,A#,0.655876398087,happy
What's The Use Of Breaking Up,Jerry Butler,22,22.0,22,6,cc8a9798-9f48-4af7-8ac4-44cb648b3949,not_danceable,pop,male,not_aggressive,voice,136.712936401,C,0.78078109026,happy
Your Good Thing (Is About To End),Lou Rawls,23,18.0,18,12,1d771990-ca3f-4dd2-8829-6218cd0e65ff,not_danceable,jaz,male,not_aggressive,voice,97.5673446655,D#,0.235814228654,happy
Baby It's You,Smith,24,50.0,24,5,c997e6af-b0a6-45a7-bf02-08dd04b5a9b5,not_danceable,rhy,female,not_aggressive,voice,96.4351730347,A,0.716461122036,happy
Sugar On Sunday,The Clique,25,33.0,25,6,40b184a4-7e5e-4602-a364-607bc8568ef3,danceable,rhy,male,not_aggressive,voice,102.491470337,C,0.786526441574,happy
I'd Wait A Million Years,The Grass Roots,26,25.0,15,14,5dec74da-56e9-480d-bf80-4659be06dbe2,not_danceable,roc,male,aggressive,voice,128.813751221,D,0.944673418999,happy
Carry Me Back,The Rascals,27,32.0,27,5,db8dd6fe-c9fa-4c55-8ccb-50872983d59a,not_danceable,roc,male,not_aggressive,voice,135.504959106,G,0.811310648918,happy
"You, I",The Rugbys,28,30.0,28,7,9cf94f63-e0be-439f-a5d7-40c2049a5dc1,not_danceable,rhy,male,not_aggressive,voice,162.940200806,C,0.577163338661,happy
What Kind Of Fool Do You Think I Am,Bill Deal & The Rhondels,30,23.0,23,8,1b19f728-9669-429c-a14e-2d94bc96c4bc,danceable,roc,male,aggressive,voice,138.275024414,D#,0.947941422462,happy
Share Your Love With Me,Aretha Franklin,31,29.0,13,10,67fbd6a6-8e56-4b2d-8d31-c6357e720ff1,not_danceable,rhy,female,not_aggressive,voice,80.3786239624,F,0.705710172653,happy
Soul Deep,The Box Tops,32,28.0,18,14,ac328aaa-ba36-4b10-a7c2-8a48ff709ca4,not_danceable,roc,male,not_aggressive,voice,121.352264404,A,0.897830843925,happy
In A Moment,The Intrigues,33,41.0,33,10,f2b25797-a7f5-4a83-b5f2-87632b03f01b,danceable,rhy,male,not_aggressive,voice,129.443054199,E,0.893278777599,happy
Move Over,Steppenwolf,34,31.0,31,8,eb0af1e5-0b9c-45a3-9e2e-10ab0f5d879e,not_danceable,roc,male,not_aggressive,voice,133.961029053,F,0.944770812988,not_happy
Make Believe,Wind,36,54.0,36,5,9a28e95d-7b00-4ea9-9432-d3e9599a5625,not_danceable,rhy,male,not_aggressive,instrumental,113.204627991,A,0.6663184762,happy
By The Time I Get To Phoenix,Isaac Hayes,39,39.0,39,6,7193255f-3968-4831-b25c-41cf3f10027b,not_danceable,rhy,male,not_aggressive,voice,139.134674072,G#,0.0557270795107,not_happy
Daddy's Little Man,O.C. Smith,42,34.0,34,6,27ea47f1-63b1-43dd-92de-6a54b43c7f20,not_danceable,jaz,male,not_aggressive,voice,163.250320435,F,0.478694468737,not_happy
It's Getting Better,Mama Cass,43,40.0,30,18,73784e5a-dfb8-4b30-a088-e91e3dc15164,not_danceable,cla,male,not_aggressive,instrumental,132.987640381,D,0.892277538776,happy
Don't It Make You Want To Go Home,Joe South and The Believers,44,44.0,44,7,f19e0160-dbc9-434e-b78d-e7a9d5bc41dd,not_danceable,rhy,male,not_aggressive,voice,123.339622498,A#,0.919349730015,happy
Nobody But You Babe,Clarence Reid,47,46.0,40,10,1c3d325f-125c-44db-8b91-d77d6e7ef04a,danceable,rhy,male,not_aggressive,voice,95.7415771484,F,0.770598232746,happy
We Gotta All Get Together,Paul Revere & The Raiders Featuring Mark Lindsay,51,51.0,51,5,899714af-5363-4d67-9513-73c5c3ea9ee9,danceable,hip,male,not_aggressive,voice,92.6669387817,A,0.515963673592,not_happy
And That Reminds Me (My Heart Reminds Me),The 4 Seasons,52,55.0,52,4,38681569-f1f8-4e84-9d79-adfdbfa0bd17,not_danceable,pop,male,not_aggressive,voice,127.991973877,F,0.866171419621,happy
You've Lost That Lovin' Feeling,Dionne Warwick,53,57.0,53,3,80e57043-6211-4608-91ff-2fba33463fa0,not_danceable,pop,female,not_aggressive,voice,92.4895172119,A#,0.666177868843,not_happy
I'm A Better Man,Engelbert Humperdinck,54,38.0,38,7,06e75a6a-5f48-4c29-a11b-2c1acf778e96,danceable,pop,female,not_aggressive,voice,88.8488082886,F,0.788865327835,happy
Something In The Air,Thunderclap Newman,56,62.0,56,5,9b6764d0-58b2-4a97-81fe-57c069613e64,not_danceable,rhy,female,not_aggressive,instrumental,178.205368042,E,0.802862226963,not_happy
Love Of The Common People,The Winstons,57,59.0,57,3,89682102-39d6-4bad-98bd-2ae7eeee7ec5,not_danceable,cla,male,not_aggressive,voice,89.8874969482,C,0.878934025764,happy
Muddy Mississippi Line,Bobby Goldsboro,63,53.0,53,8,9c993e35-0e77-48f5-a7bf-6b04f15969cc,not_danceable,rhy,male,not_aggressive,voice,137.092163086,B,0.892895400524,not_happy
Let A Woman Be A Woman - Let A Man Be A Man,Dyke And The Blazers,65,66.0,65,3,9d853171-d1c6-431f-b039-13a27fec73a1,danceable,rhy,male,not_aggressive,instrumental,120.99596405,D#,0.844485104084,not_happy
I Want You To Know,The New Colony Six,68,65.0,65,6,591dff4d-c05c-49a6-ad9d-b8ce29fa908f,not_danceable,jaz,male,not_aggressive,voice,107.463829041,F,0.617459595203,happy
You'll Never Walk Alone,The Brooklyn Bridge,70,,70,1,c69be23e-46e8-4cc6-8923-d079f4355ab6,not_danceable,cla,male,not_aggressive,voice,184.570373535,D#,0.231016084552,not_happy
Doin' Our Thing,Clarence Carter,72,77.0,72,2,219d88b6-d743-4bdc-9d1f-16e35ae7a7dc,not_danceable,rhy,male,not_aggressive,voice,92.3909683228,D#,0.680129885674,happy
Life And Death In G & A,Abaco Dream,74,74.0,74,5,24c6ee24-cd8a-4ff9-b352-ccd2af2a38fd,not_danceable,rhy,female,not_aggressive,voice,114.933547974,D,0.727296471596,happy
"Baby, I'm For Real",The Originals,79,86.0,79,2,e0f93278-69d3-4c11-b968-6d8a6d454e71,not_danceable,rhy,female,not_aggressive,instrumental,151.081436157,A,0.559047818184,not_happy
Ball Of Fire,Tommy James And The Shondells,82,,82,1,3fcd8ffc-c613-43f2-a73a-a7b4be1a0bc5,not_danceable,pop,male,not_aggressive,voice,152.255950928,C,0.77029299736,happy
San Francisco Is A Lonely Town,Joe Simon,84,84.0,84,2,7b77a080-1c2c-47e7-8f4f-20311584d53a,not_danceable,jaz,male,not_aggressive,voice,83.1010055542,D#,0.438681066036,happy
"Mind, Body and Soul",The Flaming Ember,85,92.0,85,2,dd287f60-ed01-4b8d-9c3e-123f5c1bc97f,not_danceable,pop,female,not_aggressive,instrumental,128.982818604,D,0.945964515209,not_happy
Suite: Judy Blue Eyes,"Crosby, Stills & Nash",86,,86,1,9c4e89f6-32a9-459e-849c-8268ed0fee86,not_danceable,rhy,male,not_aggressive,voice,153.594833374,A,0.25927066803,not_happy
My Balloon's Going Up,Archie Bell & The Drells,87,88.0,87,4,46d45c8a-d849-4cc1-934c-d82e35c16134,not_danceable,pop,male,not_aggressive,voice,82.2667541504,D,0.817155718803,happy
Reuben James,Kenny Rogers & The First Edition,89,100.0,89,2,86c9a4d7-8a28-4e9c-890b-ff3fc765a258,not_danceable,hip,male,not_aggressive,voice,92.9611587524,A,0.88212543726,happy
The Ways To Love A Man,Tammy Wynette,90,,90,3,5bec6e03-bc94-4eaf-ab13-ecd846ab3c45,not_danceable,jaz,female,not_aggressive,voice,94.2468566895,C#,0.127091035247,not_happy
Was It Good To You,The Isley Brothers,92,93.0,92,2,b55eaa3f-f31a-4aba-8247-6c43882b3e8e,danceable,roc,male,aggressive,voice,92.4829711914,G#,0.95969080925,not_happy
Kool And The Gang,Kool & The Gang,93,95.0,93,4,394fa67f-7c36-4d4d-a896-403e060f3d1a,not_danceable,jaz,male,not_aggressive,instrumental,135.827575684,C,0.828078567982,happy
I'll Bet You,Funkadelic,94,,94,1,6e91e97d-6768-4861-ab3f-756c26162f30,not_danceable,hip,female,not_aggressive,voice,90.9924468994,A#,0.57458126545,not_happy
Julia,Ramsey Lewis,96,97.0,96,2,fbb2a99e-51af-41c3-8dcb-a92fdec5866f,danceable,rhy,male,not_aggressive,voice,93.068939209,C,0.899845182896,not_happy
Good Clean Fun,The Monkees,97,99.0,97,3,7ccc20f5-241e-4397-bdd6-661037587e03,not_danceable,pop,male,not_aggressive,voice,108.408317566,A,0.959609031677,happy
Delta Lady,Joe Cocker,98,,98,1,6ff09116-dacc-4a11-9355-91b9e0d5b628,danceable,rhy,female,not_aggressive,voice,135.309890747,E,0.847279787064,happy
"Sugar, Sugar",The Archies,1,1.0,1,12,cd0e12ba-77ed-43b8-85d5-125476dc0c8b,not_danceable,pop,male,not_aggressive,voice,122.395698547,D,0.900886774063,happy
Jean,Oliver,2,2.0,2,9,69fce992-f969-4714-b2fb-b0c4ca239b10,not_danceable,jaz,female,not_aggressive,voice,97.2446899414,D#,0.181398928165,not_happy
Little Woman,Bobby Sherman,3,3.0,3,8,9fb5425f-7d3f-49f2-907e-7a7c30261117,not_danceable,pop,male,not_aggressive,voice,94.3703384399,D,0.894523143768,happy
I Can't Get Next To You,The Temptations,4,5.0,4,9,ef7ddbed-e545-4de9-b3e9-7949edc89703,not_danceable,pop,female,not_aggressive,instrumental,109.153839111,E,0.839925229549,not_happy
This Girl Is A Woman Now,Gary Puckett And The Union Gap,9,11.0,9,8,d604d287-0808-415e-b021-7615f1ab8db4,not_danceable,rhy,male,not_aggressive,voice,102.503097534,F,0.838314712048,happy
Baby It's You,Smith,15,24.0,15,6,c997e6af-b0a6-45a7-bf02-08dd04b5a9b5,not_danceable,rhy,female,not_aggressive,voice,96.4351730347,A,0.716461122036,happy
Get Together,The Youngbloods,16,13.0,5,24,a4b97c87-47c3-4be0-8ba9-64e4a9ffc7c5,not_danceable,rhy,female,not_aggressive,instrumental,103.922958374,F#,0.74026465416,not_happy
I'll Never Fall In Love Again,Tom Jones,17,12.0,6,19,f313dd05-237b-4544-a664-de87a719e605,not_danceable,rhy,female,not_aggressive,voice,147.800964355,E,0.772511422634,happy
What's The Use Of Breaking Up,Jerry Butler,20,22.0,20,7,cc8a9798-9f48-4af7-8ac4-44cb648b3949,not_danceable,pop,male,not_aggressive,voice,136.712936401,C,0.78078109026,happy
A Boy Named Sue,Johnny Cash,22,17.0,2,12,343cb779-4412-41cf-90f6-033de2ab0179,not_danceable,rhy,male,not_aggressive,voice,101.847099304,A#,0.655876398087,happy
Sugar On Sunday,The Clique,24,25.0,24,7,40b184a4-7e5e-4602-a364-607bc8568ef3,danceable,rhy,male,not_aggressive,voice,102.491470337,C,0.786526441574,happy
Carry Me Back,The Rascals,26,27.0,26,6,db8dd6fe-c9fa-4c55-8ccb-50872983d59a,not_danceable,roc,male,not_aggressive,voice,135.504959106,G,0.811310648918,happy
"You, I",The Rugbys,27,28.0,27,8,9cf94f63-e0be-439f-a5d7-40c2049a5dc1,not_danceable,rhy,male,not_aggressive,voice,162.940200806,C,0.577163338661,happy
I'd Wait A Million Years,The Grass Roots,29,26.0,15,15,5dec74da-56e9-480d-bf80-4659be06dbe2,not_danceable,roc,male,aggressive,voice,128.813751221,D,0.944673418999,happy
Your Good Thing (Is About To End),Lou Rawls,30,23.0,18,13,1d771990-ca3f-4dd2-8829-6218cd0e65ff,not_danceable,jaz,male,not_aggressive,voice,97.5673446655,D#,0.235814228654,happy
In A Moment,The Intrigues,31,33.0,31,11,f2b25797-a7f5-4a83-b5f2-87632b03f01b,danceable,rhy,male,not_aggressive,voice,129.443054199,E,0.893278777599,happy
What Kind Of Fool Do You Think I Am,Bill Deal & The Rhondels,34,30.0,23,9,1b19f728-9669-429c-a14e-2d94bc96c4bc,danceable,roc,male,aggressive,voice,138.275024414,D#,0.947941422462,happy
Make Believe,Wind,35,36.0,35,6,9a28e95d-7b00-4ea9-9432-d3e9599a5625,not_danceable,rhy,male,not_aggressive,instrumental,113.204627991,A,0.6663184762,happy
You've Lost That Lovin' Feeling,Dionne Warwick,36,53.0,36,4,80e57043-6211-4608-91ff-2fba33463fa0,not_danceable,pop,female,not_aggressive,voice,92.4895172119,A#,0.666177868843,not_happy
By The Time I Get To Phoenix,Isaac Hayes,38,39.0,38,7,7193255f-3968-4831-b25c-41cf3f10027b,not_danceable,rhy,male,not_aggressive,voice,139.134674072,G#,0.0557270795107,not_happy
Don't It Make You Want To Go Home,Joe South and The Believers,41,44.0,41,8,f19e0160-dbc9-434e-b78d-e7a9d5bc41dd,not_danceable,rhy,male,not_aggressive,voice,123.339622498,A#,0.919349730015,happy
Daddy's Little Man,O.C. Smith,42,42.0,34,7,27ea47f1-63b1-43dd-92de-6a54b43c7f20,not_danceable,jaz,male,not_aggressive,voice,163.250320435,F,0.478694468737,not_happy
Move Over,Steppenwolf,43,34.0,31,9,eb0af1e5-0b9c-45a3-9e2e-10ab0f5d879e,not_danceable,roc,male,not_aggressive,voice,133.961029053,F,0.944770812988,not_happy
It's Getting Better,Mama Cass,45,43.0,30,19,73784e5a-dfb8-4b30-a088-e91e3dc15164,not_danceable,cla,male,not_aggressive,instrumental,132.987640381,D,0.892277538776,happy
And That Reminds Me (My Heart Reminds Me),The 4 Seasons,49,52.0,49,5,38681569-f1f8-4e84-9d79-adfdbfa0bd17,not_danceable,pop,male,not_aggressive,voice,127.991973877,F,0.866171419621,happy
We Gotta All Get Together,Paul Revere & The Raiders Featuring Mark Lindsay,50,51.0,50,6,899714af-5363-4d67-9513-73c5c3ea9ee9,danceable,hip,male,not_aggressive,voice,92.6669387817,A,0.515963673592,not_happy
Something In The Air,Thunderclap Newman,51,56.0,51,6,9b6764d0-58b2-4a97-81fe-57c069613e64,not_danceable,rhy,female,not_aggressive,instrumental,178.205368042,E,0.802862226963,not_happy
Ball Of Fire,Tommy James And The Shondells,52,82.0,52,2,3fcd8ffc-c613-43f2-a73a-a7b4be1a0bc5,not_danceable,pop,male,not_aggressive,voice,152.255950928,C,0.77029299736,happy
Love Of The Common People,The Winstons,55,57.0,55,4,89682102-39d6-4bad-98bd-2ae7eeee7ec5,not_danceable,cla,male,not_aggressive,voice,89.8874969482,C,0.878934025764,happy
You'll Never Walk Alone,The Brooklyn Bridge,59,70.0,59,2,c69be23e-46e8-4cc6-8923-d079f4355ab6,not_danceable,cla,male,not_aggressive,voice,184.570373535,D#,0.231016084552,not_happy
Muddy Mississippi Line,Bobby Goldsboro,63,63.0,53,9,9c993e35-0e77-48f5-a7bf-6b04f15969cc,not_danceable,rhy,male,not_aggressive,voice,137.092163086,B,0.892895400524,not_happy
Let A Woman Be A Woman - Let A Man Be A Man,Dyke And The Blazers,64,65.0,64,4,9d853171-d1c6-431f-b039-13a27fec73a1,danceable,rhy,male,not_aggressive,instrumental,120.99596405,D#,0.844485104084,not_happy
Reuben James,Kenny Rogers & The First Edition,66,89.0,66,3,86c9a4d7-8a28-4e9c-890b-ff3fc765a258,not_danceable,hip,male,not_aggressive,voice,92.9611587524,A,0.88212543726,happy
"Baby, I'm For Real",The Originals,67,79.0,67,3,e0f93278-69d3-4c11-b968-6d8a6d454e71,not_danceable,rhy,female,not_aggressive,instrumental,151.081436157,A,0.559047818184,not_happy
Doin' Our Thing,Clarence Carter,68,72.0,68,3,219d88b6-d743-4bdc-9d1f-16e35ae7a7dc,not_danceable,rhy,male,not_aggressive,voice,92.3909683228,D#,0.680129885674,happy
Suite: Judy Blue Eyes,"Crosby, Stills & Nash",72,86.0,72,2,9c4e89f6-32a9-459e-849c-8268ed0fee86,not_danceable,rhy,male,not_aggressive,voice,153.594833374,A,0.25927066803,not_happy
Life And Death In G & A,Abaco Dream,76,74.0,74,6,24c6ee24-cd8a-4ff9-b352-ccd2af2a38fd,not_danceable,rhy,female,not_aggressive,voice,114.933547974,D,0.727296471596,happy
Let A Man Come In And Do The Popcorn (Part One),James Brown,78,,78,1,8c3ea269-ea78-4a20-b02f-c2ac49873703,danceable,jaz,female,aggressive,voice,101.433319092,D#,0.910339593887,not_happy
San Francisco Is A Lonely Town,Joe Simon,79,84.0,79,3,7b77a080-1c2c-47e7-8f4f-20311584d53a,not_danceable,jaz,male,not_aggressive,voice,83.1010055542,D#,0.438681066036,happy
"Mind, Body and Soul",The Flaming Ember,80,85.0,80,3,dd287f60-ed01-4b8d-9c3e-123f5c1bc97f,not_danceable,pop,female,not_aggressive,instrumental,128.982818604,D,0.945964515209,not_happy
The Ways To Love A Man,Tammy Wynette,81,90.0,81,4,5bec6e03-bc94-4eaf-ab13-ecd846ab3c45,not_danceable,jaz,female,not_aggressive,voice,94.2468566895,C#,0.127091035247,not_happy
The Sweeter He Is - Part I,The Soul Children,82,,82,1,8cc1bd93-49ce-4d91-a1f0-ea3f3d779357,danceable,dan,female,not_aggressive,voice,87.9150238037,F,0.908667445183,not_happy
Kool And The Gang,Kool & The Gang,84,93.0,84,5,394fa67f-7c36-4d4d-a896-403e060f3d1a,not_danceable,jaz,male,not_aggressive,instrumental,135.827575684,C,0.828078567982,happy
I'll Bet You,Funkadelic,85,94.0,85,2,6e91e97d-6768-4861-ab3f-756c26162f30,not_danceable,hip,female,not_aggressive,voice,90.9924468994,A#,0.57458126545,not_happy
Silver Threads And Golden Needles,The Cowsills,86,,86,1,7e1505fa-6dbe-429d-94ec-e6ae0c6f6a0e,not_danceable,rhy,male,not_aggressive,instrumental,163.02520752,F,0.931663393974,happy
Don't Waste My Time,John Mayall,90,,90,1,ef8d48fd-7732-4908-9618-e05ff64f21b6,not_danceable,jaz,male,not_aggressive,instrumental,110.402687073,E,0.274361759424,happy
Good Clean Fun,The Monkees,91,97.0,91,4,7ccc20f5-241e-4397-bdd6-661037587e03,not_danceable,pop,male,not_aggressive,voice,108.408317566,A,0.959609031677,happy
Was It Good To You,The Isley Brothers,92,92.0,92,3,b55eaa3f-f31a-4aba-8247-6c43882b3e8e,danceable,roc,male,aggressive,voice,92.4829711914,G#,0.95969080925,not_happy
Julia,Ramsey Lewis,94,96.0,94,3,fbb2a99e-51af-41c3-8dcb-a92fdec5866f,danceable,rhy,male,not_aggressive,voice,93.068939209,C,0.899845182896,not_happy
All God's Children Got Soul,Dorothy Morrison,95,,95,1,eddd3e03-ab3a-48d3-a7b1-5b05fbb9c243,danceable,rhy,female,not_aggressive,instrumental,139.307754517,C,0.863330602646,not_happy
Delta Lady,Joe Cocker,98,98.0,98,2,6ff09116-dacc-4a11-9355-91b9e0d5b628,danceable,rhy,female,not_aggressive,voice,135.309890747,E,0.847279787064,happy
I Can't Get Next To You,The Temptations,1,4.0,1,10,ef7ddbed-e545-4de9-b3e9-7949edc89703,not_danceable,pop,female,not_aggressive,instrumental,109.153839111,E,0.839925229549,not_happy
"Sugar, Sugar",The Archies,3,1.0,1,13,cd0e12ba-77ed-43b8-85d5-125476dc0c8b,not_danceable,pop,male,not_aggressive,voice,122.395698547,D,0.900886774063,happy
Jean,Oliver,4,2.0,2,10,69fce992-f969-4714-b2fb-b0c4ca239b10,not_danceable,jaz,female,not_aggressive,voice,97.2446899414,D#,0.181398928165,not_happy
Little Woman,Bobby Sherman,5,3.0,3,9,9fb5425f-7d3f-49f2-907e-7a7c30261117,not_danceable,pop,male,not_aggressive,voice,94.3703384399,D,0.894523143768,happy
This Girl Is A Woman Now,Gary Puckett And The Union Gap,12,9.0,9,9,d604d287-0808-415e-b021-7615f1ab8db4,not_danceable,rhy,male,not_aggressive,voice,102.503097534,F,0.838314712048,happy
Baby It's You,Smith,13,15.0,13,7,c997e6af-b0a6-45a7-bf02-08dd04b5a9b5,not_danceable,rhy,female,not_aggressive,voice,96.4351730347,A,0.716461122036,happy
I'll Never Fall In Love Again,Tom Jones,18,17.0,6,20,f313dd05-237b-4544-a664-de87a719e605,not_danceable,rhy,female,not_aggressive,voice,147.800964355,E,0.772511422634,happy
Sugar On Sunday,The Clique,22,24.0,22,8,40b184a4-7e5e-4602-a364-607bc8568ef3,danceable,rhy,male,not_aggressive,voice,102.491470337,C,0.786526441574,happy
Come Together/Something,The Beatles,23,,23,1,4f953bdd-3e9f-410e-8281-7d0a1977e60a,not_danceable,roc,male,aggressive,voice,118.019012451,B,0.980165839195,not_happy
What's The Use Of Breaking Up,Jerry Butler,24,20.0,20,8,cc8a9798-9f48-4af7-8ac4-44cb648b3949,not_danceable,pop,male,not_aggressive,voice,136.712936401,C,0.78078109026,happy
"You, I",The Rugbys,25,27.0,25,9,9cf94f63-e0be-439f-a5d7-40c2049a5dc1,not_danceable,rhy,male,not_aggressive,voice,162.940200806,C,0.577163338661,happy
Get Together,The Youngbloods,28,16.0,5,25,a4b97c87-47c3-4be0-8ba9-64e4a9ffc7c5,not_danceable,rhy,female,not_aggressive,instrumental,103.922958374,F#,0.74026465416,not_happy
You've Lost That Lovin' Feeling,Dionne Warwick,30,36.0,30,5,80e57043-6211-4608-91ff-2fba33463fa0,not_danceable,pop,female,not_aggressive,voice,92.4895172119,A#,0.666177868843,not_happy
Your Good Thing (Is About To End),Lou Rawls,31,30.0,18,14,1d771990-ca3f-4dd2-8829-6218cd0e65ff,not_danceable,jaz,male,not_aggressive,voice,97.5673446655,D#,0.235814228654,happy
"Baby, I'm For Real",The Originals,33,67.0,33,4,e0f93278-69d3-4c11-b968-6d8a6d454e71,not_danceable,rhy,female,not_aggressive,instrumental,151.081436157,A,0.559047818184,not_happy
In A Moment,The Intrigues,34,31.0,31,12,f2b25797-a7f5-4a83-b5f2-87632b03f01b,danceable,rhy,male,not_aggressive,voice,129.443054199,E,0.893278777599,happy
Make Believe,Wind,35,35.0,35,7,9a28e95d-7b00-4ea9-9432-d3e9599a5625,not_danceable,rhy,male,not_aggressive,instrumental,113.204627991,A,0.6663184762,happy
By The Time I Get To Phoenix,Isaac Hayes,37,38.0,37,8,7193255f-3968-4831-b25c-41cf3f10027b,not_danceable,rhy,male,not_aggressive,voice,139.134674072,G#,0.0557270795107,not_happy
Carry Me Back,The Rascals,40,26.0,26,7,db8dd6fe-c9fa-4c55-8ccb-50872983d59a,not_danceable,roc,male,not_aggressive,voice,135.504959106,G,0.811310648918,happy
Don't It Make You Want To Go Home,Joe South and The Believers,41,41.0,41,9,f19e0160-dbc9-434e-b78d-e7a9d5bc41dd,not_danceable,rhy,male,not_aggressive,voice,123.339622498,A#,0.919349730015,happy
Ball Of Fire,Tommy James And The Shondells,42,52.0,42,3,3fcd8ffc-c613-43f2-a73a-a7b4be1a0bc5,not_danceable,pop,male,not_aggressive,voice,152.255950928,C,0.77029299736,happy
And That Reminds Me (My Heart Reminds Me),The 4 Seasons,45,49.0,45,6,38681569-f1f8-4e84-9d79-adfdbfa0bd17,not_danceable,pop,male,not_aggressive,voice,127.991973877,F,0.866171419621,happy
Something In The Air,Thunderclap Newman,51,51.0,51,7,9b6764d0-58b2-4a97-81fe-57c069613e64,not_danceable,rhy,female,not_aggressive,instrumental,178.205368042,E,0.802862226963,not_happy
You'll Never Walk Alone,The Brooklyn Bridge,52,59.0,52,3,c69be23e-46e8-4cc6-8923-d079f4355ab6,not_danceable,cla,male,not_aggressive,voice,184.570373535,D#,0.231016084552,not_happy
Love Of The Common People,The Winstons,54,55.0,54,5,89682102-39d6-4bad-98bd-2ae7eeee7ec5,not_danceable,cla,male,not_aggressive,voice,89.8874969482,C,0.878934025764,happy
Reuben James,Kenny Rogers & The First Edition,56,66.0,56,4,86c9a4d7-8a28-4e9c-890b-ff3fc765a258,not_danceable,hip,male,not_aggressive,voice,92.9611587524,A,0.88212543726,happy
Let A Woman Be A Woman - Let A Man Be A Man,Dyke And The Blazers,58,64.0,58,5,9d853171-d1c6-431f-b039-13a27fec73a1,danceable,rhy,male,not_aggressive,instrumental,120.99596405,D#,0.844485104084,not_happy
Doin' Our Thing,Clarence Carter,59,68.0,59,4,219d88b6-d743-4bdc-9d1f-16e35ae7a7dc,not_danceable,rhy,male,not_aggressive,voice,92.3909683228,D#,0.680129885674,happy
The Sweeter He Is - Part I,The Soul Children,62,82.0,62,2,8cc1bd93-49ce-4d91-a1f0-ea3f3d779357,danceable,dan,female,not_aggressive,voice,87.9150238037,F,0.908667445183,not_happy
Suite: Judy Blue Eyes,"Crosby, Stills & Nash",64,72.0,64,3,9c4e89f6-32a9-459e-849c-8268ed0fee86,not_danceable,rhy,male,not_aggressive,voice,153.594833374,A,0.25927066803,not_happy
Let A Man Come In And Do The Popcorn (Part One),James Brown,65,78.0,65,2,8c3ea269-ea78-4a20-b02f-c2ac49873703,danceable,jaz,female,aggressive,voice,101.433319092,D#,0.910339593887,not_happy
We Gotta All Get Together,Paul Revere & The Raiders Featuring Mark Lindsay,66,50.0,50,7,899714af-5363-4d67-9513-73c5c3ea9ee9,danceable,hip,male,not_aggressive,voice,92.6669387817,A,0.515963673592,not_happy
"Mind, Body and Soul",The Flaming Ember,69,80.0,69,4,dd287f60-ed01-4b8d-9c3e-123f5c1bc97f,not_danceable,pop,female,not_aggressive,instrumental,128.982818604,D,0.945964515209,not_happy
Kool And The Gang,Kool & The Gang,72,84.0,72,6,394fa67f-7c36-4d4d-a896-403e060f3d1a,not_danceable,jaz,male,not_aggressive,instrumental,135.827575684,C,0.828078567982,happy
I'll Bet You,Funkadelic,75,85.0,75,3,6e91e97d-6768-4861-ab3f-756c26162f30,not_danceable,hip,female,not_aggressive,voice,90.9924468994,A#,0.57458126545,not_happy
Undun,The Guess Who,78,,78,1,dead559b-110f-4d77-826f-612610c3f460,not_danceable,rhy,male,not_aggressive,voice,138.465255737,E,0.898954987526,happy
Turn On A Dream,The Box Tops,79,,79,1,de3eb4b8-f375-48fd-a0fc-398eefa67666,not_danceable,pop,female,not_aggressive,voice,116.559761047,A,0.839976072311,happy
Make Your Own Kind Of Music,Mama Cass Elliot,80,,80,1,9f959584-b8c7-46d7-96a4-fb7a9cbe3611,not_danceable,rhy,female,not_aggressive,voice,120.125976563,E,0.836146712303,happy
Julia,Ramsey Lewis,81,94.0,81,4,fbb2a99e-51af-41c3-8dcb-a92fdec5866f,danceable,rhy,male,not_aggressive,voice,93.068939209,C,0.899845182896,not_happy
Good Clean Fun,The Monkees,82,91.0,82,5,7ccc20f5-241e-4397-bdd6-661037587e03,not_danceable,pop,male,not_aggressive,voice,108.408317566,A,0.959609031677,happy
Was It Good To You,The Isley Brothers,83,92.0,83,4,b55eaa3f-f31a-4aba-8247-6c43882b3e8e,danceable,roc,male,aggressive,voice,92.4829711914,G#,0.95969080925,not_happy
Silver Threads And Golden Needles,The Cowsills,84,86.0,84,2,7e1505fa-6dbe-429d-94ec-e6ae0c6f6a0e,not_danceable,rhy,male,not_aggressive,instrumental,163.02520752,F,0.931663393974,happy
Don't Waste My Time,John Mayall,87,90.0,87,2,ef8d48fd-7732-4908-9618-e05ff64f21b6,not_danceable,jaz,male,not_aggressive,instrumental,110.402687073,E,0.274361759424,happy
